Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-03-07;13,00;4,00;9,00;0,00;2,00;2,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;17,00;10,00;8,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;7,00;7,00;11,00;0,00;0,00;2,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-03-28;20,00;0,00;8,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;9,00;2,00;7,00;2,00;0,00;5,00;7,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;4,00;0,00;2,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;11,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;13,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;28,00;0,00;6,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;20,00;0,00;5,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;15,00;0,00;0,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;28,00;2,00;2,00;5,00;5,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;10,00;2,00;5,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;19,00;5,00;0,00;0,00;5,00;0,00;2,00;5,00;0,00;0,00;5,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;16,00;5,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;5,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;26,00;2,00;21,00;0,00;7,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-06-27;31,00;0,00;19,00;7,00;7,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-07-04;34,00;5,00;41,00;10,00;43,00;2,00;7,00;0,00;0,00;2,00;5,00;2,00;19,00;0,00;0,00;0,00;0,00;2,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;27,00;0,00;27,00;5,00;7,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
2021-07-18;46,00;5,00;24,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;36,00;3,00;10,00;5,00;5,00;0,00;0,00;3,00;0,00;0,00;5,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-08-01;43,00;3,00;8,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;8,00;8,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;34,00;5,00;16,00;0,00;5,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;49,00;3,00;10,00;10,00;3,00;8,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;56,00;3,00;13,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;5,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-08-29;56,00;5,00;16,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;42,00;5,00;16,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;3,00;5,00;5,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-09-12;24,00;8,00;8,00;0,00;3,00;0,00;3,00;5,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;19,00;5,00;21,00;3,00;3,00;0,00;3,00;0,00;5,00;3,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;3,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;13,00;5,00;3,00;3,00;3,00;3,00;0,00;5,00;0,00;0,00;3,00;10,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-10-03;18,00;3,00;5,00;8,00;3,00;0,00;8,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;5,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;16,00;19,00;14,00;5,00;5,00;0,00;0,00;8,00;0,00;0,00;3,00;11,00;0,00;0,00;8,00;0,00;3,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;18,00;11,00;8,00;5,00;11,00;5,00;8,00;8,00;5,00;0,00;8,00;11,00;3,00;0,00;3,00;0,00;3,00;0,00;5,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;16,00;5,00;21,00;8,00;8,00;8,00;3,00;0,00;3,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;32,00;24,00;5,00;8,00;13,00;3,00;5,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;21,00;10,00;3,00;10,00;5,00;8,00;8,00;0,00;0,00;3,00;10,00;0,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-11-14;23,00;31,00;13,00;0,00;15,00;3,00;3,00;5,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;5,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;23,00;8,00;10,00;23,00;8,00;3,00;5,00;10,00;0,00;0,00;5,00;10,00;0,00;0,00;3,00;3,00;0,00;3,00;13,00;5,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-11-28;43,00;20,00;8,00;15,00;8,00;10,00;5,00;5,00;0,00;3,00;3,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;10,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;41,00;49,00;26,00;3,00;8,00;3,00;8,00;8,00;5,00;0,00;5,00;5,00;0,00;5,00;8,00;0,00;3,00;3,00;3,00;16,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-12-12;28,00;36,00;17,00;8,00;14,00;6,00;6,00;8,00;17,00;3,00;3,00;0,00;0,00;3,00;8,00;0,00;6,00;0,00;11,00;39,00;6,00;0,00;28,00;3,00;0,00;0,00;0,00;0,00
2021-12-19;81,00;18,00;18,00;0,00;28,00;7,00;4,00;4,00;7,00;4,00;0,00;0,00;4,00;0,00;25,00;0,00;4,00;4,00;11,00;25,00;4,00;4,00;18,00;0,00;4,00;0,00;0,00;4,00
2021-12-26;91,00;45,00;31,00;14,00;7,00;11,00;17,00;10,00;14,00;7,00;3,00;21,00;0,00;0,00;17,00;3,00;7,00;4,00;28,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;60,00;45,00;30,00;0,00;12,00;18,00;6,00;9,00;3,00;0,00;3,00;9,00;12,00;0,00;27,00;0,00;3,00;6,00;12,00;18,00;12,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2022-01-09;89,00;35,00;15,00;3,00;18,00;12,00;9,00;3,00;6,00;3,00;6,00;6,00;0,00;0,00;12,00;0,00;0,00;3,00;9,00;9,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2022-01-16;35,00;35,00;9,00;3,00;15,00;15,00;12,00;18,00;6,00;0,00;6,00;3,00;6,00;0,00;12,00;0,00;3,00;0,00;15,00;12,00;9,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2022-01-23;40,00;17,00;17,00;9,00;20,00;3,00;6,00;6,00;9,00;0,00;9,00;9,00;3,00;0,00;9,00;0,00;0,00;0,00;9,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-30;39,00;33,00;21,00;6,00;12,00;9,00;3,00;3,00;3,00;0,00;3,00;3,00;3,00;0,00;6,00;3,00;0,00;3,00;9,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;51,00;24,00;27,00;6,00;9,00;9,00;3,00;6,00;3,00;0,00;6,00;12,00;3,00;0,00;21,00;6,00;0,00;0,00;3,00;0,00;6,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00
2022-02-13;44,00;21,00;27,00;3,00;6,00;15,00;3,00;15,00;6,00;3,00;3,00;0,00;6,00;3,00;9,00;0,00;3,00;3,00;6,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;32,00;21,00;12,00;9,00;18,00;9,00;9,00;3,00;6,00;0,00;9,00;3,00;0,00;3,00;9,00;3,00;0,00;0,00;6,00;9,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2022-02-27;32,00;14,00;22,00;18,00;0,00;4,00;4,00;11,00;4,00;7,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;11,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
