Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-03-07;8,00;0,00;0,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;10,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;9,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;6,00;0,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;10,00;0,00;3,00;9,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;7,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;5,00;0,00;5,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;3,00;0,00;0,00;6,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;8,00;0,00;2,00;4,00;2,00;1,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;13,00;0,00;2,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;10,00;0,00;2,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;4,00;0,00;2,00;16,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;15,00;0,00;3,00;17,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;14,00;0,00;2,00;13,00;4,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;20,00;1,00;5,00;21,00;11,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;9,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;36,00;1,00;7,00;20,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-11;25,00;0,00;3,00;15,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-07-18;35,00;1,00;1,00;21,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;29,00;1,00;7,00;18,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;45,00;2,00;7,00;10,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;42,00;2,00;0,00;9,00;5,00;1,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;5,00;2,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00
2021-08-15;59,00;1,00;5,00;12,00;3,00;1,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;5,00;2,00;2,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;40,00;1,00;2,00;7,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;2,00;2,00;0,00;1,00;1,00;0,00;8,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-08-29;27,00;1,00;4,00;4,00;1,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;24,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;26,00;0,00;2,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;13,00;2,00;1,00;4,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;15,00;0,00;1,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;37,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;30,00;3,00;3,00;5,00;5,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;3,00;4,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;22,00;0,00;2,00;1,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;27,00;0,00;2,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-10-31;39,00;2,00;2,00;14,00;3,00;0,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-11-07;33,00;1,00;1,00;1,00;1,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;30,00;1,00;1,00;10,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;4,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;25,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-11-28;38,00;5,00;5,00;8,00;4,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;6,00;1,00;0,00;2,00;1,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;32,00;6,00;1,00;13,00;1,00;3,00;0,00;3,00;0,00;1,00;3,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;3,00;6,00;8,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-12-12;33,00;4,00;3,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;10,00;3,00;0,00;0,00;1,00;17,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;34,00;0,00;7,00;10,00;2,00;5,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;3,00;18,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;100,00;7,00;3,00;8,00;3,00;2,00;3,00;2,00;0,00;3,00;0,00;2,00;2,00;2,00;15,00;3,00;0,00;0,00;2,00;0,00;8,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-01-02;74,00;3,00;5,00;21,00;3,00;2,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;5,00;0,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;18,00;3,00;4,00;7,00;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;3,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00
2022-01-16;27,00;4,00;4,00;9,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-23;24,00;6,00;4,00;7,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;3,00;4,00;0,00;1,00;4,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2022-01-30;20,00;3,00;3,00;6,00;1,00;3,00;0,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;10,00;1,00;0,00;1,00;3,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;26,00;4,00;4,00;6,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;6,00;1,00;0,00;3,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;41,00;6,00;4,00;7,00;6,00;0,00;3,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;3,00;0,00;0,00;1,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;36,00;10,00;3,00;1,00;10,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;21,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;2,00;5,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
