Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-08-08;50,00;10,00;9,00;9,00;7,00;9,00;6,00;30,00;4,00;0,00;5,41;17,57;70,27;10,00;6,00;19,00;4,00;18,75;0,00;33,75;8,75;0,00;21,00;1,00;3,00;3,00;6,00;4,00;7,00;6,00;10,00;6,00;6,00;17,00;4,00;1,00;3,00;4,00;6,00;4,00;0,00;0,00;0,00;0,00
2021-08-15;83,00;3,00;13,00;7,00;17,00;10,00;11,00;20,00;6,00;1,36;5,44;10,89;81,64;8,00;11,00;25,00;13,00;13,63;0,00;39,64;8,67;0,00;10,00;4,00;3,00;8,00;6,00;1,00;10,00;10,00;14,00;8,00;3,00;10,00;8,00;3,00;0,00;6,00;1,00;4,00;3,00;0,00;3,00;0,00
2021-08-22;64,00;3,00;16,00;1,00;12,00;9,00;10,00;15,00;4,00;6,81;2,72;16,34;83,06;3,00;4,00;13,00;6,00;9,85;6,15;33,23;2,46;1,00;13,00;9,00;3,00;6,00;1,00;0,00;9,00;4,00;9,00;12,00;1,00;7,00;6,00;1,00;3,00;7,00;9,00;6,00;1,00;0,00;0,00;0,00
2021-08-29;70,00;9,00;17,00;12,00;12,00;17,00;6,00;15,00;6,00;6,86;1,37;8,24;72,75;16,00;16,00;23,00;15,00;13,75;2,50;41,25;6,25;0,00;16,00;4,00;3,00;10,00;3,00;1,00;4,00;4,00;4,00;12,00;4,00;15,00;7,00;1,00;1,00;4,00;4,00;3,00;0,00;1,00;0,00;1,00
2021-09-05;68,00;11,00;15,00;8,00;11,00;17,00;8,00;18,00;9,00;2,72;1,36;19,04;73,44;15,00;8,00;9,00;20,00;8,65;4,95;32,15;0,00;0,00;12,00;3,00;3,00;14,00;5,00;6,00;9,00;6,00;11,00;6,00;2,00;9,00;6,00;8,00;3,00;6,00;5,00;0,00;2,00;2,00;2,00;0,00
2021-09-12;48,00;12,00;25,00;3,00;10,00;9,00;6,00;16,00;4,00;1,37;6,86;8,23;67,20;7,00;1,00;12,00;4,00;7,38;4,92;41,85;14,77;0,00;10,00;3,00;0,00;6,00;3,00;6,00;13,00;7,00;3,00;7,00;3,00;6,00;3,00;4,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;1,00
2021-09-19;68,00;12,00;4,00;3,00;10,00;9,00;10,00;19,00;0,00;0,00;4,08;16,32;63,92;15,00;4,00;12,00;5,00;16,07;7,42;42,04;8,65;0,00;24,00;1,00;1,00;4,00;3,00;4,00;12,00;4,00;7,00;6,00;0,00;9,00;15,00;1,00;4,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00
2021-09-26;59,00;6,00;9,00;10,00;21,00;9,00;9,00;26,00;9,00;8,23;4,12;13,72;83,70;12,00;9,00;19,00;27,00;13,81;13,81;47,70;8,79;1,00;16,00;6,00;4,00;3,00;4,00;1,00;6,00;6,00;18,00;7,00;4,00;13,00;10,00;0,00;3,00;6,00;4,00;6,00;1,00;0,00;0,00;0,00
2021-10-03;61,00;6,00;10,00;12,00;13,00;10,00;10,00;19,00;3,00;4,07;4,07;16,27;44,73;12,00;7,00;15,00;19,00;11,20;0,00;24,90;4,98;0,00;17,00;1,00;3,00;17,00;3,00;1,00;16,00;7,00;4,00;16,00;4,00;7,00;4,00;4,00;4,00;12,00;7,00;6,00;0,00;0,00;0,00;0,00
2021-10-10;62,00;11,00;11,00;8,00;3,00;14,00;11,00;32,00;9,00;1,38;1,38;15,16;96,44;8,00;17,00;11,00;18,00;16,12;2,48;48,36;4,96;2,00;11,00;2,00;6,00;12,00;8,00;3,00;11,00;6,00;17,00;6,00;3,00;23,00;8,00;5,00;6,00;8,00;8,00;2,00;0,00;2,00;0,00;0,00
2021-10-17;62,00;14,00;12,00;7,00;18,00;21,00;15,00;33,00;6,00;6,74;4,04;14,83;76,83;10,00;6,00;16,00;18,00;12,40;1,24;31,00;8,68;0,00;9,00;10,00;3,00;10,00;3,00;3,00;3,00;4,00;10,00;18,00;3,00;18,00;13,00;7,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00
2021-10-24;70,00;9,00;9,00;16,00;24,00;18,00;12,00;25,00;9,00;2,75;4,12;21,96;97,45;15,00;6,00;15,00;26,00;10,00;5,00;51,25;10,00;0,00;24,00;6,00;1,00;7,00;3,00;3,00;6,00;10,00;7,00;6,00;0,00;13,00;18,00;4,00;4,00;0,00;4,00;9,00;6,00;0,00;1,00;1,00
2021-10-31;60,00;9,00;19,00;9,00;15,00;16,00;10,00;27,00;4,00;5,45;4,09;12,27;81,82;12,00;7,00;19,00;11,00;16,25;0,00;125,00;7,50;0,00;13,00;6,00;4,00;9,00;3,00;1,00;12,00;9,00;10,00;16,00;0,00;8,00;9,00;0,00;6,00;9,00;4,00;6,00;4,00;0,00;0,00;0,00
2021-11-07;55,00;9,00;12,00;9,00;7,00;12,00;6,00;28,00;4,00;6,88;2,75;15,13;64,63;15,00;3,00;18,00;14,00;8,75;0,00;63,75;1,25;0,00;12,00;7,00;1,00;4,00;6,00;1,00;12,00;9,00;10,00;12,00;4,00;16,00;10,00;1,00;3,00;6,00;6,00;3,00;0,00;0,00;3,00;0,00
2021-11-14;62,00;13,00;13,00;7,00;9,00;9,00;4,00;45,00;1,00;4,13;5,51;17,91;67,51;4,00;9,00;13,00;9,00;16,12;2,48;63,24;6,20;0,00;12,00;1,00;3,00;4,00;4,00;1,00;6,00;6,00;12,00;22,00;3,00;19,00;16,00;1,00;1,00;1,00;9,00;3,00;3,00;3,00;1,00;0,00
2021-11-21;53,00;11,00;20,00;9,00;12,00;6,00;12,00;50,00;5,00;2,72;2,72;13,59;78,82;11,00;9,00;15,00;9,00;13,56;0,00;81,35;2,47;2,00;11,00;6,00;3,00;3,00;2,00;3,00;9,00;8,00;5,00;11,00;0,00;17,00;23,00;2,00;0,00;6,00;6,00;5,00;3,00;2,00;3,00;2,00
2021-11-28;42,00;13,00;1,00;4,00;10,00;7,00;4,00;25,00;3,00;2,71;4,06;8,13;85,35;6,00;1,00;11,00;7,00;3,71;0,00;66,71;2,47;0,00;22,00;4,00;3,00;0,00;1,00;0,00;13,00;4,00;11,00;16,00;1,00;16,00;15,00;1,00;1,00;3,00;8,00;6,00;1,00;0,00;0,00;0,00
2021-12-05;48,00;4,00;13,00;10,00;6,00;7,00;4,00;25,00;1,00;2,74;4,11;16,46;83,66;7,00;1,00;13,00;4,00;8,62;4,92;43,08;1,23;0,00;17,00;1,00;0,00;4,00;1,00;0,00;7,00;7,00;1,00;7,00;3,00;10,00;12,00;3,00;0,00;6,00;6,00;3,00;1,00;0,00;0,00;0,00
2021-12-12;45,00;12,00;16,00;6,00;16,00;11,00;4,00;24,00;6,00;1,36;4,09;21,82;87,27;9,00;7,00;21,00;14,00;10,00;0,00;78,75;6,25;0,00;16,00;9,00;3,00;1,00;0,00;0,00;7,00;6,00;9,00;12,00;1,00;14,00;10,00;3,00;0,00;1,00;4,00;6,00;0,00;0,00;0,00;0,00
2021-12-19;72,00;7,00;14,00;2,00;10,00;10,00;5,00;11,00;2,00;6,79;0,00;17,66;89,66;5,00;2,00;16,00;6,00;11,17;4,97;45,93;3,72;0,00;33,00;0,00;5,00;0,00;3,00;2,00;16,00;5,00;10,00;16,00;0,00;8,00;3,00;3,00;0,00;5,00;3,00;6,00;0,00;0,00;2,00;0,00
2021-12-26;51,00;9,00;18,00;6,00;11,00;8,00;8,00;14,00;2,00;6,71;2,68;12,08;71,13;5,00;9,00;35,00;2,00;12,44;0,00;69,66;7,46;0,00;38,00;5,00;2,00;0,00;0,00;0,00;6,00;9,00;8,00;9,00;0,00;8,00;0,00;8,00;2,00;3,00;3,00;8,00;2,00;0,00;0,00;0,00
2022-01-02;57,00;10,00;20,00;6,00;7,00;7,00;10,00;10,00;0,00;8,14;0,00;9,50;96,36;7,00;1,00;29,00;6,00;6,20;1,24;35,93;2,48;0,00;17,00;1,00;4,00;1,00;1,00;0,00;9,00;7,00;1,00;10,00;3,00;7,00;7,00;3,00;0,00;3,00;1,00;4,00;3,00;0,00;0,00;0,00
2022-01-09;68,00;9,00;18,00;7,00;7,00;6,00;6,00;9,00;3,00;2,72;2,72;14,96;88,40;1,00;4,00;25,00;6,00;11,13;1,24;58,11;2,47;0,00;10,00;1,00;0,00;0,00;4,00;1,00;12,00;7,00;7,00;3,00;1,00;9,00;3,00;0,00;1,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00
2022-01-16;62,00;7,00;9,00;1,00;6,00;7,00;3,00;10,00;1,00;6,89;1,38;11,02;66,13;3,00;4,00;18,00;6,00;11,16;0,00;57,04;4,96;0,00;16,00;3,00;3,00;3,00;3,00;1,00;15,00;7,00;4,00;13,00;1,00;6,00;6,00;0,00;1,00;1,00;6,00;0,00;1,00;0,00;0,00;0,00
2022-01-23;60,00;6,00;6,00;6,00;3,00;2,00;8,00;14,00;2,00;2,73;2,73;15,00;58,64;3,00;5,00;21,00;5,00;8,57;1,22;41,63;4,90;0,00;23,00;5,00;0,00;6,00;3,00;0,00;14,00;3,00;6,00;5,00;0,00;5,00;2,00;0,00;0,00;3,00;5,00;5,00;2,00;0,00;0,00;0,00
2022-01-30;77,00;8,00;12,00;2,00;12,00;6,00;8,00;11,00;0,00;6,75;1,35;20,26;81,05;5,00;3,00;25,00;0,00;4,97;1,24;33,53;4,97;0,00;14,00;0,00;2,00;0,00;2,00;3,00;20,00;8,00;5,00;8,00;2,00;14,00;2,00;0,00;3,00;0,00;6,00;2,00;0,00;0,00;0,00;0,00
2022-02-06;73,00;8,00;9,00;6,00;8,00;6,00;2,00;17,00;2,00;1,38;4,13;8,26;96,42;0,00;3,00;17,00;0,00;7,55;0,00;41,53;5,03;0,00;11,00;2,00;2,00;2,00;2,00;3,00;11,00;5,00;5,00;2,00;2,00;2,00;5,00;0,00;0,00;6,00;3,00;5,00;0,00;2,00;0,00;0,00
2022-02-13;67,00;6,00;11,00;5,00;6,00;12,00;3,00;11,00;2,00;2,73;0,00;10,94;84,78;9,00;3,00;12,00;8,00;4,96;3,72;52,11;2,48;0,00;15,00;2,00;0,00;0,00;3,00;2,00;14,00;5,00;8,00;9,00;0,00;6,00;2,00;2,00;0,00;2,00;6,00;2,00;2,00;0,00;0,00;0,00
2022-02-20;44,00;12,00;12,00;0,00;9,00;3,00;6,00;9,00;3,00;1,38;2,75;17,88;59,13;3,00;2,00;9,00;3,00;5,03;0,00;49,03;0,00;0,00;9,00;2,00;0,00;3,00;0,00;3,00;12,00;3,00;3,00;3,00;2,00;8,00;2,00;0,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00
2022-02-27;64,00;4,00;9,00;5,00;7,00;21,00;9,00;18,00;4,00;5,45;4,09;16,34;55,83;2,00;7,00;21,00;4,00;7,38;1,23;66,46;4,92;0,00;7,00;2,00;0,00;2,00;4,00;0,00;9,00;5,00;2,00;5,00;4,00;4,00;11,00;0,00;0,00;2,00;4,00;7,00;0,00;0,00;0,00;0,00
