Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;42,00;312,00;132,00;0,00;42,00;261,33;4,67;116,67;144,67;107,63;47,25;81,38;36,75;23,56;42,00;10,24;12,29;10,96;9,13;3,65;14,61;17,00;5,00;21,00;1,00;0,00;19,00;4,00;0,00;3,00;3,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-01-13;45,00;303,75;106,88;0,00;50,63;252,00;4,50;112,50;130,50;140,29;45,00;79,41;34,41;34,77;53,18;12,27;3,07;12,60;16,20;12,60;7,20;24,00;3,00;24,00;4,00;0,00;15,00;0,00;0,00;7,00;3,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-01-20;43,00;258,00;92,14;0,00;49,14;210,22;4,78;76,44;100,33;112,88;51,06;56,44;26,88;25,60;29,69;9,21;7,17;1,79;1,79;5,38;10,75;8,00;4,00;27,00;6,00;0,00;15,00;0,00;1,00;5,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-27;18,00;240,00;138,00;0,00;60,00;184,50;4,50;58,50;108,00;113,14;36,00;69,43;38,57;38,12;49,76;7,41;7,41;3,60;9,00;5,40;12,60;14,00;5,00;10,00;1,00;0,00;9,00;1,00;0,00;1,00;1,00;1,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;22,00;242,00;99,00;0,00;55,00;171,60;4,40;52,80;101,20;74,25;41,25;79,75;33,00;45,00;40,00;10,00;5,00;1,83;1,83;7,33;11,00;10,00;5,00;16,00;7,00;1,00;49,00;3,00;1,00;4,00;3,00;3,00;1,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-02-10;24,00;252,00;120,00;0,00;72,00;187,20;9,60;76,80;100,80;74,67;40,00;72,00;42,67;24,00;41,74;9,39;8,35;9,23;1,85;11,08;7,38;17,00;3,00;16,00;3,00;0,00;9,00;3,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-02-17;28,00;257,60;84,00;0,00;39,20;163,33;4,67;56,00;93,33;94,18;38,18;45,82;58,55;31,00;37,00;8,00;5,00;3,73;1,87;9,33;7,47;15,00;12,00;12,00;4,00;0,00;7,00;1,00;1,00;5,00;1,00;4,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-02-24;37,00;252,83;98,67;0,00;61,67;171,13;9,25;41,63;92,50;97,79;34,36;68,71;47,57;19,53;41,11;5,14;9,25;5,55;7,40;11,10;9,25;19,00;9,00;17,00;3,00;1,00;11,00;3,00;4,00;0,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-03-03;33,00;220,00;71,50;0,00;49,50;207,43;4,71;33,00;89,57;88,00;33,00;66,00;41,25;26,81;55,69;13,41;0,00;1,83;5,50;7,33;1,83;14,00;12,00;15,00;4,00;0,00;7,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-03-10;31,00;235,60;124,00;0,00;43,40;212,57;4,43;57,57;84,14;74,92;38,75;56,83;38,75;36,17;29,97;10,33;6,20;10,94;10,94;16,41;12,76;22,00;9,00;14,00;6,00;0,00;8,00;1,00;1,00;6,00;8,00;3,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;22,00;236,50;99,00;0,00;33,00;224,40;8,80;44,00;61,60;99,00;38,50;49,50;41,25;30,38;47,14;9,43;8,38;3,67;1,83;5,50;9,17;18,00;0,00;22,00;1,00;0,00;12,00;0,00;3,00;1,00;3,00;0,00;0,00;8,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-03-24;29,00;261,00;87,00;0,00;34,80;227,17;4,83;53,17;82,17;73,82;47,45;50,09;42,18;22,79;37,29;6,21;3,11;5,44;7,25;9,06;3,63;25,00;5,00;20,00;3,00;3,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;287,88;88,13;0,00;41,13;277,30;47,00;42,30;108,10;114,89;39,17;57,44;28,72;38,83;34,74;7,15;7,15;1,81;5,42;9,04;14,46;13,00;9,00;15,00;7,00;0,00;5,00;1,00;1,00;7,00;0,00;3,00;0,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-04-07;66,00;324,00;102,00;0,00;48,00;259,29;9,43;51,86;132,00;92,40;34,32;58,08;26,40;25,78;23,72;11,34;9,28;11,00;3,67;11,00;12,83;35,00;9,00;21,00;4,00;1,00;8,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-04-14;47,00;358,38;94,00;0,00;47,00;230,30;14,10;61,10;112,80;96,61;44,39;52,22;26,11;45,98;38,83;14,30;4,09;9,04;10,85;7,23;23,50;21,00;8,00;14,00;1,00;3,00;6,00;1,00;3,00;3,00;0,00;4,00;0,00;6,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;54,00;402,00;90,00;0,00;36,00;306,00;13,50;49,50;148,50;91,80;48,60;72,90;21,60;45,69;37,38;9,35;4,15;9,31;18,62;7,45;20,48;26,00;10,00;36,00;12,00;0,00;6,00;4,00;0,00;8,00;1,00;4,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;62,00;446,40;99,20;0,00;43,40;362,46;2,38;57,23;176,46;132,09;51,22;78,17;29,65;60,97;60,97;8,27;8,27;14,59;9,12;12,76;20,06;15,00;8,00;27,00;9,00;0,00;13,00;1,00;1,00;6,00;1,00;4,00;0,00;9,00;3,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00
2019-05-05;59,00;418,90;94,40;0,00;23,60;313,15;4,54;45,38;149,77;120,68;45,59;77,77;34,86;37,26;50,72;13,46;9,32;23,97;5,53;18,44;11,06;24,00;14,00;33,00;8,00;3,00;10,00;1,00;3,00;6,00;4,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-05-12;59,00;389,40;94,40;0,00;23,60;304,08;4,54;86,23;181,54;131,41;45,59;56,32;29,50;53,82;66,25;17,60;9,32;20,28;16,59;11,06;20,28;26,00;18,00;17,00;4,00;0,00;12,00;1,00;0,00;3,00;4,00;4,00;0,00;5,00;4,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-19;58,00;423,40;81,20;0,00;29,00;339,08;8,92;71,38;129,38;118,64;42,18;52,73;42,18;41,43;62,14;11,39;7,25;13,10;9,35;18,71;7,48;26,00;14,00;23,00;12,00;0,00;6,00;1,00;0,00;4,00;4,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;49,00;379,75;85,75;0,00;24,50;289,55;8,91;102,45;155,91;134,11;54,16;49,00;36,11;41,85;94,94;11,23;9,19;18,15;7,26;14,52;23,59;19,00;8,00;25,00;10,00;1,00;10,00;0,00;4,00;5,00;3,00;3,00;0,00;5,00;4,00;1,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00
2019-06-02;55,00;397,22;97,78;0,00;30,56;339,17;9,17;59,58;160,42;117,86;57,62;62,86;39,29;39,72;66,20;14,26;6,11;20,17;9,17;14,67;23,83;23,00;11,00;23,00;11,00;0,00;2,00;1,00;4,00;4,00;4,00;2,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;61,00;408,70;79,30;0,00;30,50;342,54;9,38;75,08;145,46;111,39;47,74;53,04;37,13;48,80;80,32;15,25;5,08;18,48;5,55;12,94;22,18;11,00;8,00;16,00;8,00;3,00;11,00;3,00;5,00;3,00;1,00;8,00;0,00;9,00;3,00;3,00;1,00;0,00;1,00;1,00;0,00;4,00;0,00
2019-06-16;62,00;338,18;78,91;0,00;39,45;329,08;9,54;66,77;152,62;129,39;75,48;59,30;32,35;35,13;57,87;16,53;5,17;10,94;9,12;7,29;25,53;23,00;9,00;36,00;8,00;0,00;14,00;1,00;4,00;3,00;3,00;8,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-06-23;60,00;366,00;66,00;0,00;42,00;276,92;4,62;87,69;147,69;136,36;35,45;70,91;38,18;44,48;93,10;13,45;5,17;23,64;18,18;14,55;14,55;22,00;13,00;17,00;12,00;0,00;14,00;7,00;6,00;8,00;3,00;3,00;1,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-06-30;75,00;455,77;80,77;0,00;34,62;346,88;4,69;131,25;182,81;133,93;53,57;64,29;40,18;76,03;59,59;28,77;15,41;7,32;7,32;10,98;12,80;27,00;16,00;17,00;8,00;3,00;14,00;3,00;3,00;13,00;3,00;5,00;0,00;5,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-07-07;73,00;486,67;115,58;3,04;54,75;346,75;4,56;223,56;205,31;135,19;45,96;67,59;48,67;65,80;74,03;29,82;12,34;25,55;23,73;14,60;40,15;18,00;12,00;26,00;10,00;0,00;17,00;3,00;0,00;9,00;6,00;5,00;1,00;3,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-07-14;84,00;546,00;114,00;0,00;60,00;322,00;18,67;266,00;191,33;120,75;65,63;73,50;28,88;80,93;78,88;32,78;20,49;21,91;10,96;18,26;45,65;26,00;12,00;26,00;8,00;1,00;16,00;3,00;5,00;7,00;5,00;12,00;4,00;5,00;8,00;1,00;1,00;0,00;0,00;1,00;0,00;5,00;0,00
2019-07-21;67,00;609,09;97,45;0,00;73,09;415,40;4,47;232,27;196,53;155,44;53,60;107,20;45,56;79,18;57,86;30,45;19,29;23,54;28,97;10,86;56,14;16,00;10,00;24,00;18,00;0,00;13,00;0,00;10,00;10,00;7,00;15,00;3,00;7,00;9,00;1,00;3,00;0,00;0,00;1,00;1,00;9,00;0,00
2019-07-28;77,00;509,38;112,54;0,00;41,46;371,41;9,06;231,00;212,88;146,03;79,66;84,97;45,14;83,16;71,87;24,64;14,37;20,17;22,00;11,00;60,50;23,00;17,00;35,00;10,00;3,00;13,00;4,00;6,00;7,00;4,00;9,00;1,00;6,00;0,00;3,00;1,00;0,00;0,00;3,00;1,00;1,00;1,00
2019-08-04;73,00;559,67;158,17;0,00;36,50;415,19;4,56;164,25;196,19;137,89;75,70;105,44;51,37;77,11;99,73;41,13;17,48;25,55;18,25;16,43;38,33;22,00;18,00;31,00;25,00;3,00;18,00;0,00;3,00;9,00;4,00;7,00;1,00;12,00;3,00;3,00;0,00;1,00;1,00;3,00;0,00;0,00;0,00
2019-08-11;60,00;444,00;138,00;0,00;36,00;364,62;4,62;138,46;180,00;106,96;60,00;104,35;44,35;39,66;67,12;13,22;16,27;16,36;14,55;12,73;34,55;16,00;12,00;24,00;13,00;1,00;16,00;3,00;4,00;5,00;5,00;3,00;1,00;7,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-08-18;72,00;414,00;126,00;0,00;36,00;279,00;4,50;99,00;166,50;93,33;58,67;69,33;40,00;57,60;73,03;70,97;11,31;11,08;14,77;9,23;18,46;22,00;11,00;30,00;11,00;1,00;17,00;3,00;7,00;11,00;6,00;4,00;1,00;3,00;3,00;1,00;3,00;0,00;0,00;3,00;0,00;1,00;1,00
2019-08-25;67,00;383,73;103,55;0,00;30,45;282,36;4,79;67,00;124,43;115,24;50,92;67,00;32,16;57,72;70,09;83,49;6,18;3,72;13,03;13,03;26,06;23,00;17,00;20,00;8,00;3,00;13,00;3,00;3,00;4,00;3,00;3,00;4,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
