Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;36,00;96,00;66,00;0,00;34,00;41,45;46,91;46,91;33,82;46,00;29,00;19,00;14,00;13,00;16,00;10,00;14,00;5,00;15,00;7,00;11,00;9,00;9,00;13,00;2,00;2,00;7,00;5,00;0,00;3,00;4,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;34,00;80,00;44,00;0,00;42,00;48,26;38,39;32,90;32,90;42,00;30,00;32,00;15,00;11,00;12,00;10,00;10,00;12,00;11,00;9,00;10,00;4,00;7,00;12,00;2,00;4,00;3,00;2,00;0,00;5,00;3,00;1,00;2,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;30,00;86,00;62,00;0,00;44,00;28,93;35,36;35,36;34,29;47,00;16,00;28,00;16,00;12,00;19,00;7,00;13,00;6,00;7,00;7,00;5,00;10,00;6,00;14,00;8,00;3,00;4,00;2,00;1,00;2,00;2,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;22,00;78,00;54,00;0,00;58,00;39,60;53,90;39,60;31,90;41,00;19,00;18,00;27,00;21,00;14,00;9,00;13,00;7,00;8,00;8,00;6,00;7,00;9,00;10,00;8,00;5,00;1,00;7,00;1,00;2,00;2,00;1,00;2,00;1,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;18,00;92,00;52,00;0,00;46,00;46,59;37,06;31,76;36,00;25,00;29,00;17,00;21,00;15,00;10,00;5,00;15,00;12,00;5,00;4,00;8,00;9,00;7,00;9,00;9,00;5,00;3,00;3,00;4,00;2,00;5,00;2,00;0,00;1,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;28,00;84,00;42,00;0,00;38,00;45,23;39,85;30,15;39,85;43,00;22,00;19,00;24,00;10,00;21,00;11,00;15,00;8,00;8,00;6,00;17,00;6,00;11,00;5,00;4,00;2,00;5,00;6,00;4,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;25,00;87,50;50,00;0,00;68,75;37,50;30,21;26,04;29,17;29,00;30,00;23,00;18,00;14,00;15,00;9,00;8,00;11,00;8,00;5,00;16,00;8,00;6,00;11,00;5,00;6,00;1,00;2,00;3,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;29,00;82,86;47,64;0,00;49,71;36,52;51,56;35,44;27,93;36,00;27,00;15,00;24,00;15,00;17,00;8,00;11,00;11,00;10,00;5,00;8,00;7,00;3,00;15,00;1,00;5,00;1,00;3,00;5,00;1,00;6,00;3,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;30,00;90,00;46,00;0,00;42,00;35,36;46,07;30,00;27,86;30,00;33,00;19,00;21,00;13,00;18,00;8,00;15,00;11,00;16,00;4,00;14,00;7,00;11,00;15,00;4,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;24,00;106,00;52,00;0,00;46,00;45,82;55,64;40,36;31,64;23,00;28,00;21,00;27,00;14,00;5,00;11,00;11,00;9,00;9,00;4,00;8,00;9,00;8,00;11,00;1,00;3,00;0,00;1,00;0,00;3,00;4,00;3,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
2019-03-17;26,00;90,00;44,00;0,00;30,00;28,08;53,04;37,44;32,24;30,00;28,00;25,00;19,00;13,00;12,00;14,00;19,00;9,00;6,00;9,00;7,00;8,00;7,00;8,00;3,00;1,00;5,00;7,00;1,00;0,00;3,00;5,00;0,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-24;35,00;102,94;47,35;0,00;47,35;50,91;58,33;29,70;32,88;35,00;25,00;21,00;17,00;18,00;17,00;10,00;10,00;8,00;7,00;11,00;11,00;7,00;7,00;16,00;4,00;6,00;4,00;6,00;4,00;1,00;3,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-31;37,00;139,78;51,39;0,00;43,17;50,74;57,09;41,23;33,83;51,00;32,00;23,00;21,00;19,00;7,00;16,00;14,00;20,00;15,00;13,00;17,00;9,00;5,00;10,00;10,00;4,00;2,00;6,00;2,00;1,00;3,00;1,00;2,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;46,00;146,00;52,00;0,00;46,00;54,56;56,70;67,40;20,33;39,00;32,00;25,00;20,00;26,00;11,00;16,00;27,00;16,00;7,00;11,00;22,00;11,00;7,00;7,00;4,00;5,00;3,00;8,00;7,00;1,00;7,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-14;36,00;134,00;68,00;0,00;44,00;57,18;76,24;32,82;51,88;46,00;42,00;26,00;20,00;30,00;11,00;7,00;25,00;29,00;12,00;10,00;14,00;10,00;7,00;19,00;5,00;5,00;1,00;7,00;5,00;0,00;7,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;41,00;114,80;53,30;0,00;36,90;44,24;56,11;25,89;46,39;38,00;31,00;21,00;19,00;21,00;15,00;16,00;23,00;19,00;16,00;10,00;10,00;11,00;14,00;9,00;11,00;6,00;2,00;7,00;1,00;1,00;4,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-04-28;34,00;122,00;46,00;0,00;30,00;43,56;55,25;35,06;58,44;47,00;28,00;28,00;11,00;32,00;24,00;13,00;20,00;12,00;17,00;2,00;14,00;7,00;9,00;16,00;6,00;3,00;2,00;3,00;2,00;1,00;4,00;1,00;2,00;2,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-05-05;44,00;123,62;44,00;0,00;29,33;56,88;38,63;46,15;50,44;34,00;19,00;17,00;14,00;41,00;10,00;15,00;13,00;13,00;6,00;4,00;9,00;5,00;3,00;8,00;7,00;5,00;2,00;4,00;1,00;2,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-05-12;49,00;130,67;51,04;2,04;24,50;55,39;69,24;41,54;52,20;47,00;25,00;30,00;17,00;32,00;20,00;18,00;16,00;21,00;11,00;9,00;10,00;10,00;18,00;11,00;6,00;2,00;2,00;2,00;3,00;5,00;8,00;2,00;2,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;46,00;154,00;48,00;0,00;40,00;69,53;54,56;32,09;69,53;40,00;27,00;21,00;14,00;28,00;22,00;12,00;12,00;7,00;17,00;11,00;13,00;8,00;15,00;11,00;9,00;7,00;2,00;4,00;3,00;1,00;4,00;3,00;0,00;2,00;0,00;0,00;1,00;2,00;1,00;0,00;2,00;0,00;0,00
2019-05-26;41,00;143,50;49,20;0,00;28,70;72,29;62,58;43,16;74,45;45,00;17,00;20,00;25,00;24,00;28,00;24,00;27,00;12,00;18,00;5,00;14,00;4,00;13,00;12,00;4,00;3,00;0,00;9,00;5,00;2,00;12,00;5,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;40,00;116,00;34,00;0,00;28,00;62,70;54,05;54,05;59,46;58,00;26,00;19,00;22,00;25,00;28,00;13,00;23,00;12,00;13,00;8,00;18,00;11,00;6,00;14,00;9,00;3,00;3,00;5,00;3,00;4,00;10,00;2,00;2,00;0,00;1,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;1,00
2019-06-09;50,00;156,25;50,00;0,00;29,17;84,78;40,22;50,00;70,65;54,00;28,00;35,00;13,00;31,00;17,00;26,00;25,00;12,00;21,00;14,00;19,00;11,00;9,00;8,00;6,00;4,00;3,00;11,00;2,00;4,00;9,00;4,00;2,00;4,00;2,00;2,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-06-16;58,00;140,86;55,93;0,00;39,36;79,48;45,11;56,93;62,30;63,00;27,00;21,00;22,00;31,00;26,00;18,00;20,00;11,00;10,00;8,00;20,00;5,00;9,00;8,00;6,00;6,00;4,00;6,00;2,00;4,00;8,00;6,00;3,00;1,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-06-23;53,00;118,23;32,62;0,00;32,62;62,73;55,16;57,33;59,49;55,00;24,00;19,00;22,00;42,00;18,00;14,00;29,00;18,00;17,00;10,00;27,00;14,00;9,00;6,00;14,00;6,00;4,00;15,00;4,00;5,00;10,00;3,00;2,00;2,00;2,00;2,00;5,00;2,00;0,00;0,00;2,00;0,00;1,00
2019-06-30;51,00;161,16;46,92;0,00;42,84;95,49;77,04;68,36;73,79;60,00;38,00;24,00;21,00;36,00;32,00;29,00;32,00;35,00;39,00;12,00;25,00;8,00;5,00;18,00;5,00;9,00;4,00;5,00;3,00;3,00;8,00;7,00;2,00;3,00;2,00;1,00;4,00;1,00;1,00;1,00;0,00;2,00;2,00
2019-07-07;61,00;170,80;56,93;2,03;36,60;108,93;78,43;106,75;76,25;53,00;31,00;32,00;17,00;44,00;34,00;18,00;30,00;33,00;35,00;16,00;40,00;13,00;8,00;13,00;15,00;11,00;4,00;18,00;5,00;1,00;6,00;4,00;2,00;1,00;5,00;3,00;3,00;7,00;0,00;2,00;0,00;1,00;0,00
2019-07-14;82,00;205,00;57,40;0,00;51,25;89,55;88,47;67,97;75,53;52,00;36,00;28,00;34,00;44,00;33,00;25,00;46,00;29,00;27,00;17,00;29,00;9,00;16,00;20,00;17,00;11,00;3,00;19,00;10,00;6,00;4,00;13,00;9,00;2,00;1,00;3,00;4,00;1,00;1,00;2,00;1,00;1,00;0,00
2019-07-21;65,00;182,81;48,75;2,03;50,78;84,50;72,58;70,42;61,75;58,00;31,00;31,00;21,00;38,00;40,00;19,00;46,00;21,00;26,00;13,00;37,00;22,00;15,00;14,00;20,00;8,00;5,00;11,00;7,00;2,00;9,00;9,00;5,00;4,00;1,00;1,00;4,00;2,00;0,00;0,00;1,00;0,00;0,00
2019-07-28;65,00;174,69;58,91;0,00;38,59;85,58;70,42;75,83;58,50;65,00;41,00;33,00;15,00;40,00;30,00;30,00;26,00;30,00;19,00;8,00;35,00;15,00;8,00;12,00;10,00;11,00;5,00;8,00;7,00;7,00;6,00;9,00;5,00;3,00;7,00;0,00;2,00;2,00;0,00;1,00;1,00;1,00;1,00
2019-08-04;55,00;152,78;71,30;0,00;40,74;88,43;56,08;46,37;63,63;66,00;35,00;34,00;18,00;40,00;31,00;33,00;37,00;22,00;30,00;10,00;28,00;9,00;6,00;8,00;9,00;16,00;4,00;13,00;4,00;8,00;3,00;10,00;4,00;1,00;2,00;3,00;4,00;2,00;0,00;2,00;0,00;1,00;0,00
2019-08-11;57,00;154,71;59,04;0,00;26,46;69,91;55,92;68,83;80,66;50,00;29,00;28,00;25,00;30,00;19,00;25,00;23,00;23,00;24,00;14,00;23,00;14,00;11,00;9,00;9,00;16,00;5,00;10,00;5,00;1,00;10,00;4,00;0,00;9,00;3,00;3,00;3,00;0,00;0,00;1,00;2,00;0,00;0,00
2019-08-18;49,00;122,50;49,00;0,00;28,58;67,51;46,82;54,44;53,36;49,00;29,00;34,00;15,00;28,00;27,00;66,00;18,00;22,00;21,00;9,00;15,00;11,00;11,00;11,00;10,00;13,00;3,00;5,00;3,00;0,00;5,00;9,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-25;45,00;141,14;53,18;0,00;40,91;79,29;49,29;61,07;53,57;34,00;30,00;32,00;16,00;39,00;25,00;55,00;23,00;17,00;20,00;7,00;17,00;9,00;7,00;15,00;8,00;6,00;4,00;5,00;3,00;6,00;9,00;6,00;2,00;2,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-09-01;41,00;135,30;61,50;0,00;36,90;67,97;71,21;50,71;53,95;36,00;34,00;30,00;22,00;34,00;24,00;24,00;17,00;14,00;14,00;10,00;16,00;13,00;10,00;11,00;5,00;5,00;6,00;3,00;3,00;2,00;9,00;3,00;1,00;2,00;1,00;3,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-09-08;50,00;156,25;77,08;2,08;33,33;75,00;45,65;65,22;46,74;37,00;31,00;26,00;21,00;34,00;18,00;26,00;16,00;10,00;15,00;9,00;14,00;7,00;7,00;8,00;4,00;6,00;1,00;6,00;4,00;1,00;4,00;1,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00
2019-09-15;40,00;120,00;56,84;0,00;37,89;50,81;49,73;41,08;33,51;37,00;28,00;27,00;19,00;29,00;20,00;14,00;12,00;9,00;7,00;11,00;17,00;8,00;9,00;10,00;5,00;4,00;2,00;1,00;3,00;1,00;3,00;1,00;0,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;1,00;0,00;0,00
2019-09-22;32,00;104,00;42,00;1,00;44,00;54,07;50,76;32,00;49,66;36,00;24,00;20,00;16,00;20,00;11,00;12,00;7,00;8,00;6,00;5,00;9,00;7,00;10,00;10,00;3,00;1,00;1,00;2,00;2,00;2,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;26,00;72,00;32,00;0,00;42,00;44,42;34,67;29,25;36,83;23,00;23,00;26,00;15,00;16,00;7,00;15,00;8,00;16,00;11,00;6,00;9,00;4,00;6,00;5,00;0,00;3,00;1,00;2,00;0,00;4,00;7,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;28,00;68,00;44,00;0,00;22,00;36,62;38,77;23,69;12,92;28,00;18,00;21,00;19,00;13,00;10,00;8,00;5,00;6,00;7,00;5,00;8,00;3,00;3,00;4,00;3,00;4,00;1,00;2,00;1,00;2,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;26,00;66,00;44,00;0,00;38,00;41,17;34,67;28,17;11,92;26,00;18,00;19,00;17,00;13,00;14,00;6,00;6,00;7,00;8,00;2,00;4,00;4,00;9,00;6,00;6,00;4,00;0,00;3,00;2,00;0,00;6,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;30,00;44,00;46,00;0,00;42,00;18,21;50,36;43,93;18,21;24,00;23,00;17,00;20,00;6,00;11,00;12,00;9,00;13,00;10,00;5,00;6,00;5,00;2,00;3,00;1,00;5,00;3,00;4,00;3,00;1,00;1,00;3,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2019-10-27;30,00;58,00;62,00;0,00;50,00;36,43;45,00;33,21;13,93;24,00;34,00;16,00;19,00;7,00;5,00;9,00;8,00;6,00;5,00;5,00;10,00;7,00;2,00;1,00;4,00;3,00;2,00;7,00;1,00;2,00;3,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-11-03;30,00;49,29;70,71;0,00;40,71;30,00;33,33;17,78;17,78;18,00;17,00;17,00;11,00;9,00;9,00;15,00;6,00;7,00;7,00;2,00;8,00;4,00;2,00;8,00;6,00;1,00;4,00;1,00;3,00;3,00;2,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;28,00;48,00;56,00;0,00;36,00;29,08;31,23;22,62;22,62;25,00;25,00;16,00;14,00;3,00;7,00;6,00;8,00;3,00;6,00;7,00;4,00;8,00;3,00;4,00;2,00;3,00;0,00;2,00;1,00;0,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-11-17;28,00;40,00;46,00;0,00;40,00;29,08;24,77;19,38;18,31;23,00;14,00;19,00;14,00;7,00;6,00;9,00;6,00;7,00;8,00;3,00;9,00;3,00;4,00;5,00;4,00;2,00;3,00;2,00;1,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;20,00;50,00;38,00;0,00;34,00;22,11;23,16;14,74;22,11;16,00;19,00;17,00;13,00;18,00;4,00;8,00;3,00;4,00;7,00;7,00;5,00;5,00;4,00;9,00;1,00;3,00;2,00;4,00;2,00;1,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;23,00;94,09;50,18;0,00;37,64;24,05;32,41;25,09;13,59;15,00;18,00;18,00;9,00;8,00;9,00;8,00;11,00;5,00;8,00;2,00;6,00;6,00;6,00;4,00;5,00;3,00;4,00;1,00;2,00;1,00;3,00;1,00;1,00;1,00;0,00;2,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00
2019-12-08;32,00;82,00;36,00;0,00;34,00;17,07;19,20;13,87;18,13;14,00;13,00;14,00;13,00;6,00;4,00;6,00;5,00;6,00;8,00;8,00;6,00;4,00;6,00;4,00;5,00;0,00;2,00;1,00;2,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;28,00;46,00;34,00;0,00;40,00;31,23;21,54;24,77;23,69;22,00;11,00;10,00;8,00;9,00;7,00;7,00;6,00;9,00;1,00;6,00;4,00;4,00;6,00;0,00;1,00;1,00;5,00;3,00;5,00;1,00;3,00;0,00;2,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;31,00;66,13;64,07;0,00;53,73;37,41;34,21;20,31;14,97;25,00;18,00;26,00;19,00;15,00;10,00;6,00;10,00;12,00;9,00;3,00;5,00;6,00;2,00;5,00;9,00;2,00;3,00;6,00;3,00;3,00;1,00;4,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-12-29;42,00;82,00;54,00;0,00;42,00;50,62;37,69;21,54;26,92;31,00;30,00;22,00;8,00;10,00;8,00;11,00;12,00;5,00;15,00;7,00;8,00;10,00;6,00;10,00;6,00;4,00;6,00;5,00;1,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;24,00;88,00;60,00;0,00;58,00;46,96;39,65;32,35;32,35;43,00;28,00;28,00;12,00;16,00;11,00;10,00;13,00;6,00;17,00;6,00;10,00;8,00;5,00;9,00;5,00;4,00;4,00;3,00;5,00;2,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00
2020-01-12;35,00;70,00;49,41;0,00;47,35;40,47;40,47;43,75;48,13;21,00;26,00;28,00;16,00;12,00;19,00;14,00;11,00;8,00;9,00;12,00;7,00;10,00;10,00;10,00;5,00;2,00;4,00;5,00;2,00;1,00;4,00;1,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;50,00;82,00;68,00;0,00;44,00;57,45;42,55;38,30;31,91;29,00;22,00;28,00;22,00;9,00;9,00;14,00;12,00;5,00;6,00;1,00;16,00;14,00;11,00;13,00;6,00;2,00;5,00;7,00;2,00;3,00;3,00;3,00;0,00;4,00;1,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00
2020-01-26;31,00;90,93;33,07;0,00;49,60;51,31;24,59;37,41;33,14;41,00;26,00;21,00;19,00;23,00;12,00;8,00;9,00;6,00;3,00;3,00;7,00;6,00;8,00;9,00;4,00;4,00;2,00;5,00;1,00;3,00;4,00;5,00;0,00;4,00;0,00;1,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00
