Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2021-12-05;41,00;87,59;37,27;0,00;7,45;39,00;6,00;5,00;25,00;164,00;18,22;13,67;13,67;14,47;53,06;14,47;2,41;9,00;4,00;4,00;2,00;64,65;9,46;11,04;7,88;2,00;0,00;1,00;2,00;9,00;0,50;2,00;0,00;2,00;1,00;0,50;0,50;0,00;0,50;0,00;0,50;0,50;0,50
2021-12-12;56,00;97,07;26,13;0,00;14,93;38,00;9,00;8,00;34,00;129,23;25,85;12,92;12,92;9,74;63,30;17,04;1,22;13,00;5,00;5,00;4,00;65,33;10,89;15,56;7,78;1,00;1,00;0,50;4,00;7,00;5,00;1,00;1,00;5,00;1,00;2,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-12-19;30,00;80,63;28,13;0,00;13,13;36,00;7,00;7,00;28,00;132,86;17,14;8,57;8,57;15,00;52,50;15,00;2,50;8,00;4,00;6,00;5,00;60,00;9,47;17,37;6,32;1,00;0,00;0,00;2,00;7,00;2,00;1,00;1,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-12-26;45,00;90,00;28,13;0,00;13,13;32,00;5,00;8,00;37,00;162,00;27,00;9,00;9,00;9,47;61,58;9,47;4,74;9,00;4,00;4,00;6,00;83,79;9,31;13,97;9,31;1,00;0,50;0,50;2,00;11,00;1,00;2,00;0,50;2,00;0,00;1,00;0,50;0,50;1,00;0,50;0,00;0,00;0,00
2022-01-02;54,00;81,93;37,24;0,00;11,17;34,00;8,00;7,00;31,00;175,50;22,50;13,50;13,50;12,27;76,09;7,36;4,91;7,00;3,00;6,00;3,00;77,14;9,26;13,89;9,26;0,50;0,50;0,00;3,00;8,00;2,00;0,50;1,00;4,00;1,00;1,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00
2022-01-09;44,00;77,00;22,00;0,92;9,17;35,00;5,00;6,00;27,00;184,80;26,40;13,20;8,80;14,67;75,78;12,22;2,44;9,00;6,00;9,00;1,00;88,00;7,86;11,00;6,29;0,00;0,00;0,50;3,00;5,00;2,00;0,50;1,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00
2022-01-16;45,00;81,00;21,60;0,00;9,00;37,00;2,00;6,00;23,00;207,00;27,00;13,50;9,00;9,47;87,63;11,84;2,37;11,00;5,00;5,00;1,00;82,24;12,41;12,41;6,21;1,00;1,00;1,00;4,00;8,00;1,00;0,50;1,00;2,00;0,00;3,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00
2022-01-23;42,00;76,70;25,57;0,00;7,30;30,00;6,00;6,00;27,00;184,80;16,80;12,60;8,40;9,33;74,67;16,33;2,33;7,00;4,00;7,00;2,00;91,78;10,89;7,78;4,67;0,50;0,00;0,00;0,50;13,00;2,00;0,00;0,50;2,00;0,00;3,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00
2022-01-30;45,00;88,13;22,50;0,00;7,50;34,00;7,00;3,00;31,00;207,00;18,00;13,50;9,00;11,84;87,63;18,95;2,37;9,00;5,00;6,00;1,00;90,00;6,21;15,52;10,86;0,50;1,00;1,00;2,00;9,00;1,00;2,00;0,50;2,00;1,00;2,00;0,50;1,00;0,00;0,50;0,00;0,50;0,00
2022-02-06;46,00;90,16;22,08;0,00;12,88;36,00;2,00;6,00;29,00;239,20;27,60;13,80;9,20;14,53;94,42;14,53;2,42;6,00;6,00;5,00;1,00;103,10;6,34;14,28;9,52;1,00;1,00;0,00;4,00;11,00;2,00;2,00;0,00;3,00;0,00;2,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00
2022-02-13;52,00;94,71;26,00;0,00;11,14;41,00;7,00;8,00;40,00;216,67;26,00;17,33;13,00;14,18;99,27;16,55;1,18;7,00;5,00;11,00;3,00;104,00;7,88;18,91;7,88;0,50;1,00;0,50;2,00;10,00;3,00;2,00;0,00;2,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;52,00;79,86;16,71;0,00;9,29;39,00;3,00;5,00;26,00;212,33;21,67;13,00;8,67;12,38;104,00;14,86;1,24;6,00;3,00;8,00;1,00;104,00;12,61;18,91;6,30;0,50;2,00;1,00;1,00;9,00;1,00;0,00;0,00;3,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00
2022-02-27;59,00;105,09;22,13;0,00;9,22;41,00;7,00;9,00;33,00;190,62;22,69;18,15;13,62;9,44;82,60;21,24;2,36;7,00;3,00;8,00;4,00;88,50;13,97;18,63;9,32;0,00;0,00;1,00;6,00;9,00;5,00;1,00;1,00;6,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
