Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-06-07;13,00;13,00;26,00;6,50;13,00;13,00;0,00;39,00;0,00;3,25;0,00;19,50;19,50;35,75;3,25;13,00;26,00;4,88;4,88;11,38;3,25;3,00;0,00;13,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;11,00;0,00;13,00;1,86;1,86;24,14;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;19,00;6,33;12,67;6,33;12,67;9,50;4,75;76,00;4,75;3,17;0,00;38,00;19,00;45,60;3,80;0,00;34,20;3,17;3,17;12,67;4,75;3,00;0,00;11,00;0,00;0,00;6,00;3,00;3,00;0,00;0,00;5,00;3,00;7,60;13,30;0,00;7,60;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;17,00;5,67;17,00;2,83;45,33;0,00;0,00;68,00;0,00;5,67;0,00;28,33;17,00;23,80;3,40;6,80;17,00;0,00;6,18;10,82;0,00;0,00;3,00;14,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;11,00;0,00;0,00;5,67;0,00;9,44;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;30,00;15,00;30,00;3,75;30,00;7,50;7,50;82,50;7,50;6,00;0,00;36,00;24,00;63,75;7,50;7,50;71,25;7,89;7,89;11,05;4,74;0,00;0,00;27,00;0,00;3,00;6,00;0,00;6,00;0,00;3,00;35,00;0,00;19,41;8,82;0,00;30,00;0,00;0,00;27,00;3,00;0,00;0,00;0,00
2020-07-05;39,00;6,50;52,00;3,25;13,00;7,80;15,60;85,80;7,80;0,00;5,57;39,00;44,57;70,20;3,90;7,80;74,10;6,24;3,12;7,80;10,92;0,00;0,00;50,00;0,00;3,00;0,00;0,00;3,00;3,00;3,00;20,00;0,00;15,95;5,32;0,00;33,68;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2020-07-12;49,00;7,00;42,00;14,00;28,00;24,50;8,17;106,17;4,08;5,44;0,00;38,11;65,33;82,92;0,00;15,08;98,00;0,00;0,00;6,32;9,48;6,00;0,00;64,00;0,00;3,00;0,00;0,00;6,00;0,00;0,00;28,00;0,00;18,15;3,63;3,63;36,30;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;55,00;0,00;20,63;20,63;41,25;3,93;3,93;86,43;0,00;0,00;5,50;60,50;33,00;47,67;0,00;18,33;73,33;0,00;3,14;15,71;6,29;3,00;0,00;43,00;0,00;0,00;3,00;6,00;3,00;0,00;3,00;24,00;0,00;17,74;8,87;0,00;30,16;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;37,00;3,08;24,67;6,17;37,00;7,40;3,70;88,80;3,70;10,57;0,00;37,00;31,71;51,80;3,70;18,50;55,50;6,17;6,17;12,33;3,08;6,00;0,00;37,00;0,00;0,00;3,00;3,00;3,00;0,00;3,00;31,00;6,00;17,62;12,33;0,00;24,67;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;60,00;6,67;20,00;3,33;20,00;3,75;7,50;67,50;3,75;0,00;5,45;27,27;38,18;33,75;3,75;11,25;45,00;6,32;6,32;18,95;3,16;0,00;0,00;44,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;16,00;0,00;12,73;7,27;3,64;9,09;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;48,00;3,43;41,14;13,71;13,71;8,00;16,00;88,00;0,00;0,00;5,33;26,67;32,00;40,62;0,00;18,46;44,31;3,10;12,39;6,19;6,19;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;3,00;24,00;12,00;0,00;12,44;8,89;0,00;26,67;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;26,00;13,00;26,00;13,00;39,00;8,67;4,33;69,33;4,33;5,20;0,00;41,60;31,20;26,00;0,00;7,43;55,71;6,12;6,12;3,06;3,06;0,00;0,00;26,00;3,00;0,00;0,00;0,00;0,00;0,00;6,00;9,00;0,00;19,07;5,20;0,00;13,87;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;49,00;7,00;35,00;7,00;21,00;8,17;8,17;65,33;4,08;0,00;5,44;27,22;43,56;30,15;3,77;11,31;45,23;6,32;6,32;17,39;0,00;3,00;0,00;32,00;0,00;0,00;0,00;0,00;3,00;9,00;3,00;9,00;0,00;10,89;5,44;0,00;14,52;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-08-30;23,00;23,00;38,33;15,33;23,00;23,00;7,67;76,67;7,67;5,75;5,75;28,75;57,50;42,17;0,00;15,33;42,17;10,73;13,80;24,53;3,07;6,00;0,00;29,00;0,00;0,00;3,00;0,00;6,00;9,00;0,00;9,00;3,00;19,46;14,15;0,00;31,85;6,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-09-06;26,00;13,00;39,00;3,25;6,50;17,33;4,33;69,33;4,33;10,40;5,20;36,40;15,60;40,86;0,00;14,86;33,43;11,38;6,50;6,50;9,75;3,00;0,00;26,00;6,00;0,00;3,00;3,00;0,00;0,00;0,00;14,00;0,00;9,29;5,57;0,00;24,14;0,00;3,00;0,00;0,00;0,00;0,00;0,00
